time,price,return
2014/4/22,"2,196.80",1.004366213
2014/4/23,"2,194.67",0.999030408
2014/4/24,"2,190.47",0.998086273
2014/4/25,"2,167.83",0.989664319
2014/4/28,"2,134.97",0.984841985
2014/4/29,"2,158.47",1.01100718
2014/4/30,"2,158.66",1.000088025
2014/5/5,"2,156.47",0.998985482
2014/5/6,"2,157.33",1.0003988
2014/5/7,"2,137.32",0.990724646
2014/5/8,"2,135.50",0.999148466
2014/5/9,"2,133.91",0.999255444
2014/5/12,"2,180.05",1.02162228
2014/5/13,"2,174.85",0.997614734
2014/5/14,"2,172.37",0.998859691
2014/5/15,"2,144.08",0.986977357
2014/5/16,"2,145.95",1.000872169
2014/5/19,"2,115.14",0.985642722
2014/5/20,"2,115.77",1.000297853
2014/5/21,"2,135.91",1.009518993
2014/5/22,"2,130.87",0.99764035
2014/5/23,"2,148.41",1.00823138
2014/5/26,"2,155.98",1.003523536
2014/5/27,"2,147.28",0.995964712
2014/5/28,"2,169.35",1.010278119
2014/5/29,"2,155.16",0.99345887
2014/5/30,"2,156.46",1.000603203
2014/6/3,"2,149.92",0.996967252
2014/6/4,"2,128.27",0.989929858
2014/6/5,"2,150.60",1.01049209
2014/6/6,"2,134.72",0.992616014
2014/6/9,"2,134.28",0.999793884
2014/6/10,"2,161.27",1.012645951
2014/6/11,"2,160.77",0.999768655
2014/6/12,"2,153.41",0.996593807
2014/6/13,"2,176.24",1.01060179
2014/6/16,"2,191.86",1.007177517
2014/6/17,"2,169.67",0.989876178
2014/6/18,"2,160.24",0.995653717
2014/6/19,"2,126.91",0.984571159
2014/6/20,"2,136.73",1.004617027
2014/6/23,"2,134.11",0.998773827
2014/6/24,"2,144.82",1.005018485
2014/6/25,"2,133.37",0.994661557
2014/6/26,"2,149.08",1.007363936
2014/6/27,"2,150.26",1.000549072
2014/6/30,"2,165.12",1.006910792
2014/7/1,"2,164.56",0.999741354
2014/7/2,"2,170.87",1.002915142
2014/7/3,"2,180.19",1.00429321
2014/7/4,"2,178.70",0.999316573
2014/7/7,"2,176.29",0.998893836
2014/7/8,"2,180.47",1.0019207
2014/7/9,"2,148.71",0.985434333
2014/7/10,"2,142.85",0.997272782
2014/7/11,"2,148.01",1.002408008
2014/7/14,"2,171.76",1.011056746
2014/7/15,"2,174.98",1.001482668
2014/7/16,"2,170.87",0.998110327
2014/7/17,"2,157.07",0.993643102
2014/7/18,"2,164.14",1.003277594
2014/7/21,"2,166.30",1.000998087
2014/7/22,"2,192.70",1.012186678
2014/7/23,"2,197.83",1.002339581
2014/7/24,"2,237.02",1.017831224
2014/7/25,"2,260.45",1.010473755
2014/7/28,"2,323.90",1.028069632
2014/7/29,"2,331.37",1.003214424
2014/7/30,"2,322.01",0.995985193
2014/7/31,"2,350.25",1.012161877
2014/8/1,"2,329.40",0.991128603
2014/8/4,"2,375.62",1.019842019
2014/8/5,"2,369.35",0.997360689
2014/8/6,"2,363.22",0.997412793
2014/8/7,"2,327.46",0.984868104
2014/8/8,"2,331.13",1.001576826
2014/8/11,"2,365.35",1.014679576
2014/8/12,"2,357.05",0.996491006
2014/8/13,"2,358.90",1.000784879
2014/8/14,"2,335.95",0.990270889
2014/8/15,"2,360.64",1.010569576
2014/8/18,"2,374.56",1.005896706
2014/8/19,"2,374.77",1.000088437
2014/8/20,"2,366.14",0.996365964
2014/8/21,"2,354.24",0.994970712
2014/8/22,"2,365.36",1.004723393
2014/8/25,"2,342.86",0.990487706
2014/8/26,"2,324.09",0.991988424
2014/8/27,"2,327.60",1.001510269
2014/8/28,"2,311.28",0.992988486
2014/8/29,"2,338.29",1.011686165
2014/9/1,"2,355.32",1.0072831
2014/9/2,"2,386.46",1.013221133
2014/9/3,"2,408.84",1.009377907
2014/9/4,"2,426.22",1.007215091
2014/9/5,"2,449.26",1.009496253
2014/9/9,"2,445.22",0.998350522
2014/9/10,"2,432.43",0.994769387
2014/9/11,"2,423.45",0.996308219
2014/9/12,"2,438.36",1.006152386
2014/9/15,"2,437.19",0.999520169
2014/9/16,"2,388.77",0.980132858
2014/9/17,"2,401.33",1.005257936
