time,"price",return,pecentage return
2019-08-19,"3,791.09",0.021708431,2.17%
2019-08-20,"3,787.73",-0.000886289,-0.09%
2019-08-21,"3,781.76",-0.001576142,-0.16%
2019-08-22,"3,793.51",0.003107019,0.31%
2019-08-23,"3,820.86",0.007209682,0.72%
2019-08-26,"3,765.91",-0.014381579,-1.44%
2019-08-27,"3,816.95",0.013553165,1.36%
2019-08-28,"3,802.58",-0.003764786,-0.38%
2019-08-29,"3,790.19",-0.003258314,-0.33%
2019-08-30,"3,799.59",0.002480087,0.25%
2019-09-02,"3,848.32",0.012825068,1.28%
2019-09-03,"3,853.61",0.001374626,0.14%
2019-09-04,"3,886.00",0.008405106,0.84%
2019-09-05,"3,925.32",0.010118374,1.01%
2019-09-06,"3,948.51",0.005907799,0.59%
2019-09-09,"3,972.95",0.006189677,0.62%
2019-09-10,"3,959.27",-0.003443285,-0.34%
2019-09-11,"3,930.10",-0.00736752,-0.74%
2019-09-12,"3,972.38",0.010757996,1.08%
2019-09-16,"3,957.72",-0.003690483,-0.37%
2019-09-17,"3,891.22",-0.016802604,-1.68%
2019-09-18,"3,910.08",0.004846809,0.48%
2019-09-19,"3,924.38",0.003657214,0.37%
2019-09-20,"3,935.65",0.002871791,0.29%
2019-09-23,"3,890.66",-0.011431403,-1.14%
2019-09-24,"3,901.08",0.002678209,0.27%
2019-09-25,"3,870.98",-0.007715812,-0.77%
2019-09-26,"3,841.14",-0.007708642,-0.77%
2019-09-27,"3,852.65",0.002996506,0.30%
2019-09-30,"3,814.53",-0.009894488,-0.99%
2019-10-08,"3,837.68",0.0060689,0.61%
2019-10-09,"3,843.24",0.001448792,0.14%
2019-10-10,"3,874.64",0.00817019,0.82%
2019-10-11,"3,911.73",0.009572502,0.96%
2019-10-14,"3,953.24",0.010611673,1.06%
2019-10-15,"3,936.25",-0.004297741,-0.43%
2019-10-16,"3,922.69",-0.003444903,-0.34%
2019-10-17,"3,925.22",0.000644966,0.06%
2019-10-18,"3,869.38",-0.014225954,-1.42%
2019-10-21,"3,880.84",0.002961715,0.30%
2019-10-22,"3,895.88",0.00387545,0.39%
2019-10-23,"3,871.08",-0.006365699,-0.64%
2019-10-24,"3,870.67",-0.000105914,-0.01%
2019-10-25,"3,896.79",0.006748186,0.67%
2019-10-28,"3,926.59",0.00764732,0.76%
2019-10-29,"3,910.23",-0.004166465,-0.42%
2019-10-30,"3,891.23",-0.004859049,-0.49%
2019-10-31,"3,886.75",-0.001151307,-0.12%
2019-11-01,"3,952.39",0.016888146,1.69%
2019-11-04,"3,978.12",0.006509985,0.65%
2019-11-05,"4,002.81",0.006206449,0.62%
2019-11-06,"3,984.88",-0.004479353,-0.45%
2019-11-07,"3,991.87",0.001754131,0.18%
2019-11-08,"3,973.01",-0.004724603,-0.47%
2019-11-11,"3,902.98",-0.017626434,-1.76%
2019-11-12,"3,903.69",0.000181912,0.02%
2019-11-13,"3,899.98",-0.000950383,-0.10%
2019-11-14,"3,905.86",0.0015077,0.15%
2019-11-15,"3,877.09",-0.007365855,-0.74%
2019-11-18,"3,907.93",0.007954419,0.80%
2019-11-19,"3,947.04",0.010007856,1.00%
2019-11-20,"3,907.86",-0.009926426,-0.99%
2019-11-21,"3,889.60",-0.004672634,-0.47%
2019-11-22,"3,849.99",-0.010183566,-1.02%
2019-11-25,"3,878.21",0.007329889,0.73%
2019-11-26,"3,891.65",0.003465516,0.35%
2019-11-27,"3,875.62",-0.004119075,-0.41%
2019-11-28,"3,862.30",-0.003436869,-0.34%
2019-11-29,"3,828.67",-0.008707247,-0.87%
2019-12-02,"3,836.06",0.001930174,0.19%
2019-12-03,"3,851.09",0.003918083,0.39%
2019-12-04,"3,849.82",-0.000329777,-0.03%
2019-12-05,"3,879.36",0.007673086,0.77%
2019-12-06,"3,902.39",0.005936546,0.59%
2019-12-09,"3,895.45",-0.001778397,-0.18%
2019-12-10,"3,900.38",0.001265579,0.13%
2019-12-11,"3,902.75",0.000607633,0.06%
2019-12-12,"3,891.02",-0.003005573,-0.30%
2019-12-13,"3,968.22",0.019840556,1.98%
2019-12-16,"3,987.55",0.004871202,0.49%
2019-12-17,"4,041.80",0.013604845,1.36%
2019-12-18,"4,032.78",-0.002231679,-0.22%
2019-12-19,"4,027.15",-0.001396059,-0.14%
2019-12-20,"4,017.25",-0.002458314,-0.25%
2019-12-23,"3,967.10",-0.012483664,-1.25%
2019-12-24,"3,992.96",0.006518616,0.65%
2019-12-25,"3,990.87",-0.000523421,-0.05%
2019-12-26,"4,025.99",0.008800086,0.88%
2019-12-27,"4,022.03",-0.000983609,-0.10%
2019-12-30,"4,081.63",0.014818388,1.48%
2019-12-31,"4,096.58",0.003662752,0.37%
2020-01-02,"4,152.24",0.013586943,1.36%
2020-01-03,"4,144.96",-0.001753271,-0.18%
2020-01-06,"4,129.30",-0.003778082,-0.38%
2020-01-07,"4,160.23",0.007490374,0.75%
2020-01-08,"4,112.32",-0.01151619,-1.15%
2020-01-09,"4,164.37",0.012657089,1.27%
2020-01-10,"4,163.18",-0.000285758,-0.03%
2020-01-13,"4,203.99",0.009802603,0.98%
2020-01-14,"4,189.89",-0.003353957,-0.34%
2020-01-15,"4,166.73",-0.005527591,-0.55%
2020-01-16,"4,149.04",-0.004245535,-0.42%
2020-01-17,"4,154.85",0.001400324,0.14%
2020-01-20,"4,185.83",0.007456346,0.75%
2020-01-21,"4,114.31",-0.017086217,-1.71%
2020-01-22,"4,131.93",0.004282614,0.43%
2020-01-23,"4,003.90",-0.03098552,-3.10%
2020-02-03,"3,688.36",-0.078808162,-7.88%
2020-02-04,"3,785.64",0.026374866,2.64%
2020-02-05,"3,828.53",0.011329656,1.13%
2020-02-06,"3,899.78",0.018610276,1.86%
2020-02-07,"3,899.87",2.30782E-05,0.00%
2020-02-10,"3,916.01",0.004138599,0.41%
2020-02-11,"3,952.46",0.009307944,0.93%
2020-02-12,"3,984.43",0.008088633,0.81%
2020-02-13,"3,959.92",-0.006151444,-0.62%
2020-02-14,"3,987.73",0.007022869,0.70%
2020-02-17,"4,077.42",0.022491493,2.25%
2020-02-18,"4,057.51",-0.00488299,-0.49%
2020-02-19,"4,051.31",-0.001528031,-0.15%
2020-02-20,"4,144.66",0.02304193,2.30%
2020-02-21,"4,149.49",0.001165355,0.12%
2020-02-24,"4,132.84",-0.004012541,-0.40%
2020-02-25,"4,123.85",-0.00217526,-0.22%
2020-02-26,"4,073.02",-0.012325861,-1.23%
2020-02-27,"4,084.88",0.002911844,0.29%
2020-02-28,"3,940.05",-0.035455142,-3.55%
2020-03-02,"4,069.67",0.03289806,3.29%
2020-03-03,"4,091.36",0.00532967,0.53%
2020-03-04,"4,115.05",0.005790251,0.58%
2020-03-05,"4,206.73",0.022279195,2.23%
2020-03-06,"4,138.51",-0.016216872,-1.62%
2020-03-09,"3,997.13",-0.034162053,-3.42%
2020-03-10,"4,082.73",0.021415366,2.14%
2020-03-11,"4,028.43",-0.013299924,-1.33%
2020-03-12,"3,950.91",-0.019243229,-1.92%
2020-03-13,"3,895.31",-0.014072707,-1.41%
2020-03-16,"3,727.84",-0.042992727,-4.30%
2020-03-17,"3,709.68",-0.004871454,-0.49%
2020-03-18,"3,636.26",-0.019791464,-1.98%
2020-03-19,"3,589.09",-0.01297212,-1.30%
2020-03-20,"3,653.22",0.017868039,1.79%
2020-03-23,"3,530.31",-0.033644292,-3.36%
2020-03-24,"3,625.11",0.026853166,2.69%
2020-03-25,"3,722.52",0.026870909,2.69%
2020-03-26,"3,698.05",-0.006573504,-0.66%
2020-03-27,"3,710.06",0.003247658,0.32%
2020-03-30,"3,674.11",-0.00968987,-0.97%
2020-03-31,"3,686.16",0.003279706,0.33%
2020-04-01,"3,675.08",-0.003005838,-0.30%
2020-04-02,"3,734.53",0.016176519,1.62%
2020-04-03,"3,713.22",-0.005706207,-0.57%
2020-04-07,"3,798.02",0.022837322,2.28%
2020-04-08,"3,780.34",-0.004655057,-0.47%
2020-04-09,"3,792.81",0.003298645,0.33%
2020-04-10,"3,769.18",-0.006230209,-0.62%
2020-04-13,"3,753.26",-0.00422373,-0.42%
2020-04-14,"3,825.70",0.019300555,1.93%
2020-04-15,"3,797.36",-0.007407795,-0.74%
2020-04-16,"3,802.38",0.001321971,0.13%
2020-04-17,"3,839.49",0.009759677,0.98%
2020-04-20,"3,853.46",0.003638504,0.36%
2020-04-21,"3,808.05",-0.011784215,-1.18%
2020-04-22,"3,839.38",0.008227308,0.82%
2020-04-23,"3,829.75",-0.002508217,-0.25%
2020-04-24,"3,796.97",-0.008559305,-0.86%
2020-04-27,"3,822.77",0.006794892,0.68%
2020-04-28,"3,849.15",0.006900755,0.69%
2020-04-29,"3,867.03",0.004645181,0.46%
2020-04-30,"3,912.58",0.011779066,1.18%
2020-05-06,"3,936.25",0.006049717,0.60%
2020-05-07,"3,924.89",-0.002885996,-0.29%
2020-05-08,"3,963.62",0.009867792,0.99%
2020-05-11,"3,960.18",-0.000867893,-0.09%
2020-05-12,"3,960.24",1.51508E-05,0.00%
2020-05-13,"3,968.25",0.002022605,0.20%
2020-05-14,"3,925.22",-0.010843571,-1.08%
2020-05-15,"3,912.82",-0.003159059,-0.32%
2020-05-18,"3,922.91",0.002578703,0.26%
2020-05-19,"3,956.25",0.008498793,0.85%
2020-05-20,"3,935.22",-0.00531564,-0.53%
2020-05-21,"3,913.79",-0.005445693,-0.54%
2020-05-22,"3,824.06",-0.022926626,-2.29%
2020-05-25,"3,829.32",0.001375501,0.14%
2020-05-26,"3,872.77",0.011346662,1.13%
2020-05-27,"3,845.61",-0.007013068,-0.70%
2020-05-28,"3,856.63",0.002865605,0.29%
2020-05-29,"3,867.02",0.002694062,0.27%
2020-06-01,"3,971.34",0.026976845,2.70%
2020-06-02,"3,983.57",0.003079565,0.31%
2020-06-03,"3,983.65",2.00825E-05,0.00%
2020-06-04,"3,982.19",-0.000366498,-0.04%
2020-06-05,"4,001.25",0.004786311,0.48%
2020-06-08,"4,021.95",0.005173383,0.52%
2020-06-09,"4,047.03",0.006235781,0.62%
2020-06-10,"4,039.71",-0.001808734,-0.18%
2020-06-11,"3,995.88",-0.010849789,-1.08%
2020-06-12,"4,003.08",0.001801856,0.18%
2020-06-15,"3,954.99",-0.01201325,-1.20%
2020-06-16,"4,014.57",0.015064513,1.51%
2020-06-17,"4,017.59",0.00075226,0.08%
2020-06-18,"4,044.38",0.006668177,0.67%
2020-06-19,"4,098.71",0.013433456,1.34%
2020-06-22,"4,102.05",0.000814891,0.08%
2020-06-23,"4,121.79",0.004812228,0.48%
2020-06-24,"4,138.99",0.004172944,0.42%
2020-06-29,"4,109.72",-0.007071774,-0.71%
2020-06-30,"4,163.96",0.013197979,1.32%
2020-07-01,"4,247.78",0.020129876,2.01%
2020-07-02,"4,335.84",0.020730829,2.07%
2020-07-03,"4,419.60",0.019318056,1.93%
2020-07-06,"4,670.09",0.056677075,5.67%
2020-07-07,"4,698.13",0.006004167,0.60%
2020-07-08,"4,774.00",0.016148978,1.61%
2020-07-09,"4,840.77",0.013986175,1.40%
2020-07-10,"4,753.13",-0.018104558,-1.81%
2020-07-13,"4,852.96",0.021003002,2.10%
2020-07-14,"4,806.69",-0.009534387,-0.95%
2020-07-15,"4,744.47",-0.012944459,-1.29%
2020-07-16,"4,516.25",-0.048102317,-4.81%
2020-07-17,"4,544.70",0.006299474,0.63%
2020-07-20,"4,680.30",0.029836953,2.98%
2020-07-21,"4,691.04",0.002294725,0.23%
2020-07-22,"4,714.45",0.004990365,0.50%
2020-07-23,"4,712.44",-0.000426349,-0.04%
2020-07-24,"4,505.59",-0.043894458,-4.39%
2020-07-27,"4,528.45",0.005073697,0.51%
2020-07-28,"4,568.26",0.008791087,0.88%
2020-07-29,"4,679.01",0.024243366,2.42%
2020-07-30,"4,656.15",-0.004885649,-0.49%
2020-07-31,"4,695.05",0.008354542,0.84%
2020-08-03,"4,771.31",0.016242639,1.62%
2020-08-04,"4,775.80",0.000941041,0.09%
2020-08-05,"4,777.11",0.0002743,0.03%
2020-08-06,"4,762.76",-0.003003908,-0.30%
2020-08-07,"4,707.93",-0.011512232,-1.15%
2020-08-10,"4,724.87",0.003598184,0.36%
2020-08-11,"4,681.78",-0.009119828,-0.91%
2020-08-12,"4,647.64",-0.007292098,-0.73%
2020-08-13,"4,635.71",-0.002566894,-0.26%
2020-08-14,"4,704.63",0.014867194,1.49%
2020-08-17,"4,815.23",0.023508756,2.35%
2020-08-18,"4,812.76",-0.000512956,-0.05%
2020-08-19,"4,740.68",-0.014976853,-1.50%
2020-08-20,"4,679.15",-0.012979151,-1.30%
2020-08-21,"4,718.84",0.00848231,0.85%
2020-08-24,"4,755.85",0.007843029,0.78%
2020-08-25,"4,761.95",0.001282631,0.13%
2020-08-26,"4,706.13",-0.011722089,-1.17%
2020-08-27,"4,731.35",0.005358968,0.54%
2020-08-28,"4,844.27",0.023866338,2.39%
2020-08-31,"4,816.22",-0.005790346,-0.58%
2020-09-01,"4,842.12",0.005377661,0.54%
2020-09-02,"4,843.89",0.000365542,0.04%
2020-09-03,"4,817.10",-0.005530679,-0.55%
2020-09-04,"4,770.22",-0.009731996,-0.97%
2020-09-07,"4,669.37",-0.021141583,-2.11%
2020-09-08,"4,694.39",0.005358325,0.54%
2020-09-09,"4,584.59",-0.02338962,-2.34%
2020-09-10,"4,581.98",-0.000569298,-0.06%
2020-09-11,"4,627.28",0.009886556,0.99%
2020-09-14,"4,651.05",0.005136927,0.51%
2020-09-15,"4,688.48",0.008047645,0.80%
2020-09-16,"4,657.36",-0.006637546,-0.66%
2020-09-17,"4,632.71",-0.005292698,-0.53%
2020-09-18,"4,737.09",0.022531089,2.25%
2020-09-21,"4,691.43",-0.009638829,-0.96%
2020-09-22,"4,635.76",-0.011866318,-1.19%
2020-09-23,"4,652.33",0.003574387,0.36%
2020-09-24,"4,563.07",-0.019186085,-1.92%
2020-09-25,"4,570.02",0.001523097,0.15%
2020-09-28,"4,581.91",0.002601739,0.26%
2020-09-29,"4,591.80",0.002158488,0.22%
2020-09-30,"4,587.40",-0.00095823,-0.10%
2020-10-09,"4,681.14",0.020434233,2.04%
2020-10-12,"4,823.16",0.030338764,3.03%
2020-10-13,"4,839.20",0.003325621,0.33%
2020-10-14,"4,807.10",-0.006633328,-0.66%
2020-10-15,"4,798.74",-0.001739094,-0.17%
2020-10-16,"4,791.68",-0.00147122,-0.15%
2020-10-19,"4,755.49",-0.007552675,-0.76%
2020-10-20,"4,793.47",0.007986559,0.80%
2020-10-21,"4,792.83",-0.000133515,-0.01%
2020-10-22,"4,777.98",-0.003098378,-0.31%
2020-10-23,"4,718.49",-0.012450868,-1.25%
2020-10-26,"4,691.24",-0.005775153,-0.58%
2020-10-27,"4,699.28",0.001713833,0.17%
2020-10-28,"4,737.27",0.008084217,0.81%
2020-10-29,"4,772.92",0.007525431,0.75%
2020-10-30,"4,695.33",-0.016256296,-1.63%
2020-11-02,"4,720.83",0.005430928,0.54%
2020-11-03,"4,777.56",0.012016955,1.20%
2020-11-04,"4,813.66",0.007556158,0.76%
2020-11-05,"4,885.11",0.014843175,1.48%
2020-11-06,"4,885.72",0.000124869,0.01%
2020-11-09,"4,981.35",0.019573369,1.96%
2020-11-10,"4,953.88",-0.005514569,-0.55%
2020-11-11,"4,904.90",-0.0098872,-0.99%
2020-11-12,"4,908.46",0.000725805,0.07%
2020-11-13,"4,856.85",-0.010514499,-1.05%
2020-11-16,"4,904.17",0.00974294,0.97%
2020-11-17,"4,894.79",-0.001912658,-0.19%
2020-11-18,"4,891.67",-0.000637412,-0.06%
2020-11-19,"4,927.99",0.007424867,0.74%
2020-11-20,"4,943.29",0.003104714,0.31%
2020-11-23,"5,005.03",0.012489658,1.25%
2020-11-24,"4,974.29",-0.006141821,-0.61%
2020-11-25,"4,910.70",-0.012783734,-1.28%
2020-11-26,"4,919.59",0.001810333,0.18%
2020-11-27,"4,980.77",0.012435996,1.24%
2020-11-30,"4,960.25",-0.004119845,-0.41%
2020-12-01,"5,067.10",0.021541253,2.15%
2020-12-02,"5,067.14",7.89406E-06,0.00%
2020-12-03,"5,057.06",-0.001989288,-0.20%
2020-12-04,"5,065.92",0.001752006,0.18%
2020-12-07,"5,022.24",-0.008622323,-0.86%
2020-12-08,"5,009.88",-0.002461053,-0.25%
2020-12-09,"4,942.70",-0.013409503,-1.34%
2020-12-10,"4,940.52",-0.000441054,-0.04%
2020-12-11,"4,889.63",-0.010300535,-1.03%
2020-12-14,"4,934.84",0.009246098,0.92%
2020-12-15,"4,945.10",0.002079095,0.21%
2020-12-16,"4,953.87",0.001773473,0.18%
2020-12-17,"5,017.48",0.012840466,1.28%
2020-12-18,"4,999.97",-0.0034898,-0.35%
2020-12-21,"5,046.84",0.009374056,0.94%
2020-12-22,"4,964.77",-0.016261661,-1.63%
2020-12-23,"5,007.12",0.008530103,0.85%
2020-12-24,"5,000.02",-0.001417981,-0.14%
2020-12-25,"5,042.01",0.008397966,0.84%
2020-12-28,"5,064.41",0.004442673,0.44%
2020-12-29,"5,042.94",-0.004239388,-0.42%
2020-12-30,"5,113.71",0.01403348,1.40%
2020-12-31,"5,211.29",0.019082036,1.91%
2021-01-04,"5,267.72",0.010828413,1.08%
2021-01-05,"5,368.50",0.019131617,1.91%
2021-01-06,"5,417.67",0.009158983,0.92%
2021-01-07,"5,513.66",0.017717949,1.77%
2021-01-08,"5,495.43",-0.003306334,-0.33%
2021-01-11,"5,441.16",-0.009875478,-0.99%
2021-01-12,"5,596.35",0.028521492,2.85%
2021-01-13,"5,577.97",-0.003284284,-0.33%
2021-01-14,"5,470.46",-0.019274037,-1.93%
2021-01-15,"5,458.08",-0.002263064,-0.23%
2021-01-18,"5,518.52",0.011073491,1.11%
2021-01-19,"5,437.52",-0.014677848,-1.47%
2021-01-20,"5,476.43",0.007155836,0.72%
2021-01-21,"5,564.97",0.016167467,1.62%
2021-01-22,"5,569.78",0.000864335,0.09%
2021-01-25,"5,625.92",0.010079393,1.01%
2021-01-26,"5,512.97",-0.020076716,-2.01%
2021-01-27,"5,528.00",0.002726298,0.27%
2021-01-28,"5,377.14",-0.027290159,-2.73%
2021-01-29,"5,351.96",-0.004682787,-0.47%
2021-02-01,"5,417.65",0.012274008,1.23%
2021-02-02,"5,501.09",0.015401512,1.54%
2021-02-03,"5,485.20",-0.002888518,-0.29%
2021-02-04,"5,473.95",-0.002050974,-0.21%
2021-02-05,"5,483.41",0.001728185,0.17%
2021-02-08,"5,564.56",0.014799185,1.48%
2021-02-09,"5,686.25",0.021868755,2.19%
2021-02-10,"5,807.72",0.021362058,2.14%
2021-02-18,"5,768.38",-0.006773743,-0.68%
2021-02-19,"5,778.84",0.001813334,0.18%
2021-02-22,"5,597.33",-0.031409418,-3.14%
2021-02-23,"5,579.67",-0.003155076,-0.32%
2021-02-24,"5,437.57",-0.025467456,-2.55%
2021-02-25,"5,469.56",0.005883143,0.59%
2021-02-26,"5,336.76",-0.024279832,-2.43%
2021-03-01,"5,418.78",0.015368875,1.54%
2021-03-02,"5,349.63",-0.012761175,-1.28%
2021-03-03,"5,452.21",0.019175158,1.92%
2021-03-04,"5,280.71",-0.031455135,-3.15%
2021-03-05,"5,262.80",-0.003391589,-0.34%
2021-03-08,"5,080.02",-0.034730562,-3.47%
2021-03-09,"4,971.00",-0.021460545,-2.15%
2021-03-10,"5,003.61",0.006560048,0.66%
2021-03-11,"5,128.22",0.024904019,2.49%
2021-03-12,"5,146.38",0.00354119,0.35%
2021-03-15,"5,035.54",-0.021537469,-2.15%
2021-03-16,"5,079.36",0.008702145,0.87%
2021-03-17,"5,100.86",0.004232817,0.42%
2021-03-18,"5,141.77",0.008020216,0.80%
2021-03-19,"5,007.09",-0.026193315,-2.62%
2021-03-22,"5,057.15",0.009997823,1.00%
2021-03-23,"5,009.25",-0.009471738,-0.95%
2021-03-24,"4,928.69",-0.016082248,-1.61%
2021-03-25,"4,926.35",-0.000474771,-0.05%
2021-03-26,"5,037.99",0.022661808,2.27%
2021-03-29,"5,046.88",0.001764593,0.18%
2021-03-30,"5,094.73",0.009481105,0.95%
2021-03-31,"5,048.36",-0.009101562,-0.91%
2021-04-01,"5,110.78",0.012364411,1.24%
2021-04-02,"5,161.56",0.009935861,0.99%
2021-04-06,"5,140.34",-0.00411116,-0.41%
2021-04-07,"5,103.74",-0.007120152,-0.71%
2021-04-08,"5,112.21",0.001659567,0.17%
2021-04-09,"5,035.34",-0.01503655,-1.50%
2021-04-12,"4,947.75",-0.017395052,-1.74%
2021-04-13,"4,939.64",-0.001639129,-0.16%
2021-04-14,"4,980.63",0.008298176,0.83%
2021-04-15,"4,948.97",-0.006356626,-0.64%
2021-04-16,"4,966.18",0.003477491,0.35%
2021-04-19,"5,087.02",0.024332586,2.43%
2021-04-20,"5,083.37",-0.000717512,-0.07%
2021-04-21,"5,098.74",0.003023585,0.30%
2021-04-22,"5,089.24",-0.001863205,-0.19%
2021-04-23,"5,135.45",0.009079941,0.91%
2021-04-26,"5,077.24",-0.011334937,-1.13%
2021-04-27,"5,090.52",0.002615594,0.26%
2021-04-28,"5,119.24",0.00564186,0.56%
2021-04-29,"5,164.17",0.008776693,0.88%
2021-04-30,"5,123.49",-0.007877355,-0.79%
2021-05-06,"5,061.12",-0.012173343,-1.22%
2021-05-07,"4,996.05",-0.012856838,-1.29%
2021-05-10,"4,992.42",-0.000726574,-0.07%
2021-05-11,"5,023.06",0.006137304,0.61%
2021-05-12,"5,044.55",0.004278269,0.43%
2021-05-13,"4,992.97",-0.010224896,-1.02%
2021-05-14,"5,110.59",0.023557121,2.36%
2021-05-17,"5,184.99",0.014558006,1.46%
2021-05-18,"5,187.60",0.000503376,0.05%
2021-05-19,"5,172.27",-0.002955124,-0.30%
2021-05-20,"5,186.41",0.002733809,0.27%
2021-05-21,"5,134.15",-0.010076334,-1.01%
2021-05-24,"5,155.59",0.004175959,0.42%
2021-05-25,"5,318.48",0.031594832,3.16%
2021-05-26,"5,320.59",0.00039673,0.04%
2021-05-27,"5,338.23",0.003315422,0.33%
2021-05-28,"5,321.09",-0.003210802,-0.32%
2021-05-31,"5,331.57",0.001969521,0.20%
2021-06-01,"5,341.68",0.001896252,0.19%
2021-06-02,"5,289.97",-0.009680475,-0.97%
2021-06-03,"5,255.29",-0.006555803,-0.66%
2021-06-04,"5,282.28",0.005135777,0.51%
2021-06-07,"5,277.63",-0.000880302,-0.09%
2021-06-08,"5,232.12",-0.008623189,-0.86%
2021-06-09,"5,236.45",0.00082758,0.08%
2021-06-10,"5,271.47",0.006687737,0.67%
2021-06-11,"5,224.70",-0.008872288,-0.89%
2021-06-15,"5,166.56",-0.011127912,-1.11%
2021-06-16,"5,080.49",-0.016659054,-1.67%
2021-06-17,"5,101.89",0.004212192,0.42%
2021-06-18,"5,102.47",0.000113683,0.01%
2021-06-21,"5,090.39",-0.002367481,-0.24%
2021-06-22,"5,122.16",0.006241172,0.62%
2021-06-23,"5,147.39",0.004925656,0.49%
2021-06-24,"5,155.97",0.001666864,0.17%
2021-06-25,"5,239.97",0.016291794,1.63%
2021-06-28,"5,251.76",0.002250013,0.23%
2021-06-29,"5,190.54",-0.011657044,-1.17%
2021-06-30,"5,224.04",0.006454049,0.65%
2021-07-01,"5,229.66",0.001075796,0.11%
2021-07-02,"5,081.12",-0.028403376,-2.84%
2021-07-05,"5,085.79",0.000919089,0.09%
2021-07-06,"5,083.10",-0.000528925,-0.05%
2021-07-07,"5,140.49",0.011290354,1.13%
2021-07-08,"5,088.26",-0.01016051,-1.02%
2021-07-09,"5,069.44",-0.00369871,-0.37%
2021-07-12,"5,132.71",0.012480668,1.25%
2021-07-13,"5,142.10",0.001829443,0.18%
2021-07-14,"5,083.08",-0.011477801,-1.15%
2021-07-15,"5,151.46",0.013452474,1.35%
2021-07-16,"5,094.77",-0.011004647,-1.10%
2021-07-19,"5,113.49",0.003674356,0.37%
2021-07-20,"5,108.99",-0.000880025,-0.09%
2021-07-21,"5,144.04",0.006860456,0.69%
2021-07-22,"5,151.75",0.001498822,0.15%
2021-07-23,"5,089.23",-0.012135682,-1.21%
2021-07-26,"4,925.30",-0.03221116,-3.22%
2021-07-27,"4,751.31",-0.035325767,-3.53%
2021-07-28,"4,760.48",0.001929994,0.19%
2021-07-29,"4,850.27",0.018861543,1.89%
2021-07-30,"4,811.17",-0.008061407,-0.81%
2021-08-02,"4,933.74",0.025476132,2.55%
2021-08-03,"4,934.46",0.000145934,0.01%
2021-08-04,"4,978.85",0.008995918,0.90%
2021-08-05,"4,948.67",-0.006061641,-0.61%
2021-08-06,"4,921.56",-0.00547824,-0.55%
2021-08-09,"4,985.56",0.013004007,1.30%
2021-08-10,"5,043.15",0.01155136,1.16%
2021-08-11,"5,015.34",-0.005514411,-0.55%
2021-08-12,"4,973.35",-0.008372314,-0.84%
2021-08-13,"4,945.98",-0.005503333,-0.55%
2021-08-16,"4,941.07",-0.000992725,-0.10%
2021-08-17,"4,837.40",-0.020981285,-2.10%
2021-08-18,"4,894.24",0.011750114,1.18%
2021-08-19,"4,862.14",-0.00655873,-0.66%
2021-08-20,"4,769.27",-0.019100643,-1.91%
2021-08-23,"4,835.88",0.013966498,1.40%
2021-08-24,"4,888.39",0.010858417,1.09%
2021-08-25,"4,898.16",0.001998613,0.20%
2021-08-26,"4,801.61",-0.019711483,-1.97%
2021-08-27,"4,827.04",0.00529614,0.53%
2021-08-30,"4,813.27",-0.00285268,-0.29%
2021-08-31,"4,805.61",-0.001591434,-0.16%
2021-09-01,"4,869.46",0.013286555,1.33%
2021-09-02,"4,869.41",-1.02681E-05,0.00%
2021-09-03,"4,843.06",-0.005411333,-0.54%
2021-09-06,"4,933.73",0.018721635,1.87%
2021-09-07,"4,992.83",0.011978767,1.20%
2021-09-08,"4,972.13",-0.004145945,-0.41%
2021-09-09,"4,970.01",-0.000426377,-0.04%
2021-09-10,"5,013.52",0.00875451,0.88%
2021-09-13,"4,991.66",-0.00436021,-0.44%
2021-09-14,"4,917.16",-0.014924895,-1.49%
2021-09-15,"4,867.32",-0.010135932,-1.01%
2021-09-16,"4,807.70",-0.012249041,-1.22%
2021-09-17,"4,855.94",0.010033904,1.00%
2021-09-22,"4,821.77",-0.007036743,-0.70%
2021-09-23,"4,853.20",0.006518353,0.65%
2021-09-24,"4,849.43",-0.000776807,-0.08%
2021-09-27,"4,877.37",0.005761502,0.58%
2021-09-28,"4,883.83",0.001324484,0.13%
2021-09-29,"4,833.93",-0.010217391,-1.02%
2021-09-30,"4,866.38",0.006712964,0.67%
2021-10-08,"4,929.94",0.013061043,1.31%
2021-10-11,"4,936.19",0.001267764,0.13%
2021-10-12,"4,883.84",-0.010605345,-1.06%
2021-10-13,"4,940.11",0.011521671,1.15%
2021-10-14,"4,913.61",-0.005364253,-0.54%
2021-10-15,"4,932.11",0.003765053,0.38%
2021-10-18,"4,874.78",-0.011623828,-1.16%
2021-10-19,"4,922.72",0.00983429,0.98%
2021-10-20,"4,910.18",-0.002547372,-0.25%
2021-10-21,"4,928.02",0.003633268,0.36%
2021-10-22,"4,959.73",0.006434633,0.64%
2021-10-25,"4,979.52",0.003990137,0.40%
2021-10-26,"4,963.10",-0.003297507,-0.33%
2021-10-27,"4,898.16",-0.013084564,-1.31%
2021-10-28,"4,864.14",-0.006945465,-0.69%
2021-10-29,"4,908.77",0.009175312,0.92%
2021-11-01,"4,890.69",-0.003683204,-0.37%
2021-11-02,"4,839.85",-0.010395261,-1.04%
2021-11-03,"4,821.11",-0.003872021,-0.39%
2021-11-04,"4,868.74",0.009879468,0.99%
2021-11-05,"4,842.35",-0.005420294,-0.54%
2021-11-08,"4,848.18",0.001203961,0.12%
2021-11-09,"4,846.74",-0.000297019,-0.03%
